SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
HEMIPROP, EQ, 07-Mar-2022, 105.60, 102.00, 103.50, 100.40, 102.50, 101.85, 101.76, 708256, 720.73, 7612, 364387, 51.45
HERANBA, EQ, 07-Mar-2022, 578.75, 577.00, 578.00, 554.90, 561.00, 557.70, 564.34, 76912, 434.05, 5597, 41056, 53.38
HERCULES, EQ, 07-Mar-2022, 138.65, 137.10, 137.10, 130.35, 130.45, 132.25, 133.55, 34683, 46.32, 1217, 18873, 54.42
HERITGFOOD, EQ, 07-Mar-2022, 310.50, 306.00, 318.00, 298.25, 310.50, 311.70, 304.73, 101545, 309.44, 4755, 44262, 43.59
HEROMOTOCO, EQ, 07-Mar-2022, 2311.30, 2289.80, 2289.80, 2170.10, 2197.45, 2198.70, 2202.79, 1284637, 28297.87, 124733, 630426, 49.07
HESTERBIO, EQ, 07-Mar-2022, 2338.10, 2334.00, 2351.75, 2278.65, 2345.00, 2337.40, 2329.14, 3296, 76.77, 670, 2030, 61.59
HEXATRADEX, EQ, 07-Mar-2022, 138.30, 144.35, 144.35, 133.50, 136.50, 136.15, 136.95, 3046, 4.17, 105, 1928, 63.30
HFCL, EQ, 07-Mar-2022, 69.95, 68.00, 69.20, 67.50, 68.20, 68.30, 68.23, 6149955, 4195.86, 28720, 2041739, 33.20
HGINFRA, EQ, 07-Mar-2022, 561.70, 546.00, 553.30, 527.95, 530.05, 531.40, 539.28, 81939, 441.88, 6732, 42118, 51.40
HGS, EQ, 07-Mar-2022, 1171.05, 1135.00, 1147.65, 1117.25, 1131.00, 1126.05, 1129.89, 71649, 809.56, 5122, 55169, 77.00
HIKAL, EQ, 07-Mar-2022, 357.15, 350.00, 357.40, 345.30, 350.00, 351.35, 350.87, 88498, 310.52, 4119, 49919, 56.41
HIL, EQ, 07-Mar-2022, 3898.75, 3826.65, 3840.10, 3700.85, 3744.80, 3739.20, 3746.84, 18499, 693.13, 4934, 11674, 63.11
HILTON, EQ, 07-Mar-2022, 26.70, 26.90, 26.90, 25.40, 26.40, 26.45, 26.16, 55053, 14.40, 263, 30677, 55.72
HIMATSEIDE, EQ, 07-Mar-2022, 165.75, 160.10, 161.95, 156.25, 157.00, 157.85, 158.93, 251006, 398.93, 8595, 115155, 45.88
HINDALCO, EQ, 07-Mar-2022, 583.80, 586.75, 623.00, 586.75, 620.65, 619.75, 607.83, 20963374, 127422.29, 342322, 6885533, 32.85
HINDCOMPOS, EQ, 07-Mar-2022, 277.40, 276.00, 280.00, 261.90, 273.00, 267.90, 268.70, 3687, 9.91, 261, 1596, 43.29
HINDCON, EQ, 07-Mar-2022, 62.30, 61.90, 61.90, 59.50, 60.00, 60.20, 60.59, 8908, 5.40, 197, 6884, 77.28
HINDCOPPER, EQ, 07-Mar-2022, 121.00, 120.50, 125.95, 119.00, 124.20, 124.70, 123.09, 7984133, 9827.79, 40132, 1478969, 18.52
HINDMOTORS, EQ, 07-Mar-2022, 10.50, 10.65, 10.65, 10.05, 10.40, 10.20, 10.27, 141381, 14.52, 1079, 89566, 63.35
HINDNATGLS, EQ, 07-Mar-2022, 12.70, 12.60, 13.05, 12.10, 12.10, 12.10, 12.19, 433400, 52.82, 885, 318472, 73.48
HINDOILEXP, EQ, 07-Mar-2022, 197.30, 204.50, 204.50, 194.60, 198.60, 198.50, 199.14, 1942577, 3868.50, 18185, 942834, 48.54
HINDPETRO, EQ, 07-Mar-2022, 284.65, 282.70, 282.70, 272.10, 276.00, 276.30, 276.48, 4781082, 13218.63, 66830, 1480444, 30.96
HINDUNILVR, EQ, 07-Mar-2022, 2019.50, 1979.50, 1980.15, 1927.00, 1944.00, 1943.95, 1951.43, 2976453, 58083.46, 218577, 1913294, 64.28
HINDZINC, EQ, 07-Mar-2022, 321.30, 322.10, 330.70, 315.50, 318.80, 319.45, 323.30, 3370332, 10896.33, 46843, 1282856, 38.06
HISARMETAL, EQ, 07-Mar-2022, 130.00, 130.00, 134.00, 124.50, 126.20, 126.05, 129.59, 131745, 170.73, 4735, 31155, 23.65
HITECH, EQ, 07-Mar-2022, 515.95, 498.05, 524.90, 498.05, 515.00, 513.95, 511.26, 10951, 55.99, 1416, 4360, 39.81
HITECHCORP, EQ, 07-Mar-2022, 237.15, 231.55, 256.70, 221.10, 243.00, 238.30, 241.02, 15762, 37.99, 632, 5989, 38.00
HITECHGEAR, EQ, 07-Mar-2022, 211.95, 211.95, 212.00, 206.45, 209.50, 208.30, 209.19, 3927, 8.21, 152, 2997, 76.32
HLEGLAS, EQ, 07-Mar-2022, 5474.70, 5300.90, 5590.00, 5225.00, 5300.15, 5246.70, 5347.77, 11103, 593.76, 2873, 4482, 40.37
HLVLTD, EQ, 07-Mar-2022, 9.05, 9.15, 9.15, 8.60, 8.75, 8.80, 8.82, 164852, 14.54, 453, 109478, 66.41
HMVL, EQ, 07-Mar-2022, 63.60, 63.70, 63.70, 61.20, 62.65, 62.50, 62.19, 50291, 31.28, 1182, 26240, 52.18
HNDFDS, EQ, 07-Mar-2022, 1875.35, 1860.00, 1862.80, 1622.65, 1760.00, 1766.65, 1787.25, 7901, 141.21, 1830, 4125, 52.21
HNGSNGBEES, EQ, 07-Mar-2022, 291.58, 297.00, 297.00, 289.00, 291.00, 289.84, 290.77, 4665, 13.56, 327, 3675, 78.78
HOMEFIRST, EQ, 07-Mar-2022, 673.10, 670.00, 670.00, 620.00, 633.45, 633.90, 630.06, 141275, 890.11, 9159, 93030, 65.85
HONAUT, EQ, 07-Mar-2022, 39175.20, 38516.00, 39949.95, 38025.10, 39400.00, 39488.90, 39059.84, 3860, 1507.71, 2476, 893, 23.13
HONDAPOWER, EQ, 07-Mar-2022, 1176.90, 1165.00, 1181.05, 1124.00, 1155.00, 1171.95, 1158.06, 4758, 55.10, 730, 2742, 57.63
HOVS, EQ, 07-Mar-2022, 48.00, 51.50, 51.50, 45.20, 47.95, 47.30, 47.04, 6081, 2.86, 333, 2023, 33.27
HPAL, EQ, 07-Mar-2022, 367.10, 360.00, 374.00, 354.25, 361.80, 360.15, 363.11, 113086, 410.63, 9837, 30651, 27.10
HPL, EQ, 07-Mar-2022, 61.30, 61.00, 63.50, 58.75, 60.95, 60.30, 60.13, 114871, 69.07, 1768, 57506, 50.06
HSCL, EQ, 07-Mar-2022, 56.05, 55.40, 55.40, 53.25, 54.00, 54.00, 54.38, 4107443, 2233.69, 18363, 1245195, 30.32
HSIL, EQ, 07-Mar-2022, 281.65, 279.50, 282.90, 268.95, 277.50, 276.35, 274.86, 157362, 432.52, 5974, 72614, 46.14
HTMEDIA, EQ, 07-Mar-2022, 30.00, 29.50, 30.65, 28.80, 29.80, 29.50, 29.63, 501703, 148.67, 2206, 285318, 56.87
HUDCO, EQ, 07-Mar-2022, 33.70, 33.40, 33.45, 32.80, 33.45, 33.15, 33.07, 972483, 321.56, 4818, 525152, 54.00
HUDCO, N2, 07-Mar-2022, 1185.22, 1189.90, 1189.90, 1187.00, 1187.00, 1187.00, 1188.79, 2011, 23.91, 37, 1911, 95.03
HUDCO, N4, 07-Mar-2022, 1039.00, 1039.00, 1039.00, 1039.00, 1039.00, 1039.00, 1039.00, 90, 0.94, 1, 90, 100.00
HUDCO, N5, 07-Mar-2022, 1147.49, 1185.00, 1185.00, 1160.00, 1160.00, 1160.00, 1183.58, 520, 6.15, 3, 520, 100.00
HUDCO, N6, 07-Mar-2022, 1288.90, 1288.80, 1288.80, 1288.80, 1288.80, 1288.80, 1288.80, 1, 0.01, 1, 1, 100.00
HUDCO, N7, 07-Mar-2022, 1200.00, 1190.00, 1190.00, 1190.00, 1190.00, 1190.00, 1190.00, 10, 0.12, 1, 10, 100.00
HUDCO, N8, 07-Mar-2022, 1220.00, 1224.00, 1225.00, 1220.00, 1220.00, 1220.02, 1222.64, 951, 11.63, 8, 851, 89.48
HUDCO, N9, 07-Mar-2022, 1230.00, 1230.00, 1230.00, 1230.00, 1230.00, 1230.00, 1230.00, 60, 0.74, 1, 60, 100.00
HUDCO, ND, 07-Mar-2022, 1279.00, 1274.90, 1274.90, 1252.10, 1252.10, 1252.10, 1253.05, 835, 10.46, 6, 835, 100.00
HUDCO, NE, 07-Mar-2022, 1395.00, 1416.99, 1416.99, 1381.00, 1381.55, 1381.48, 1391.17, 716, 9.96, 28, 653, 91.20
HUHTAMAKI, EQ, 07-Mar-2022, 164.90, 165.00, 165.05, 153.75, 157.55, 155.20, 156.81, 176965, 277.50, 3474, 137364, 77.62
IBMFNIFTY, EQ, 07-Mar-2022, 174.00, 174.00, 175.89, 170.05, 174.90, 174.22, 173.78, 839, 1.46, 47, 742, 88.44
IBREALEST, EQ, 07-Mar-2022, 106.65, 103.00, 103.50, 98.40, 99.00, 99.20, 100.16, 12154667, 12174.63, 60512, 4273124, 35.16
IBUCCREDIT, N7, 07-Mar-2022, 950.00, 950.00, 965.00, 933.15, 965.00, 965.00, 960.51, 74, 0.71, 7, 64, 86.49
IBUCCREDIT, N9, 07-Mar-2022, 969.00, 960.00, 960.00, 960.00, 960.00, 960.00, 960.00, 20, 0.19, 1, 20, 100.00
IBULHSGFIN, EQ, 07-Mar-2022, 145.20, 143.00, 143.00, 133.40, 135.40, 135.60, 137.48, 20165694, 27723.66, 108969, 5160866, 25.59
IBULHSGFIN, NA, 07-Mar-2022, 921.00, 920.00, 920.00, 919.95, 920.00, 920.00, 920.00, 379, 3.49, 6, 379, 100.00
IBULHSGFIN, NB, 07-Mar-2022, 1476.72, 1500.00, 1500.00, 1500.00, 1500.00, 1500.00, 1500.00, 15, 0.23, 1, 15, 100.00
IBULHSGFIN, NF, 07-Mar-2022, 1600.00, 1500.00, 1500.00, 1500.00, 1500.00, 1500.00, 1500.00, 30, 0.45, 1, 30, 100.00
IBULHSGFIN, NL, 07-Mar-2022, 975.00, 980.00, 980.00, 970.00, 970.00, 970.00, 970.19, 54, 0.52, 2, 54, 100.00
IBULHSGFIN, NT, 07-Mar-2022, 979.99, 829.00, 992.00, 828.85, , 992.00, 904.96, 40, 0.36, 4, 30, 75.00
IBULHSGFIN, NW, 07-Mar-2022, 910.00, 901.00, 901.00, 901.00, 901.00, 901.00, 901.00, 15, 0.14, 1, 15, 100.00
IBULHSGFIN, YC, 07-Mar-2022, 967.40, 971.10, 971.10, 971.10, 971.10, 971.10, 971.10, 30, 0.29, 2, 30, 100.00
ICEMAKE, EQ, 07-Mar-2022, 74.35, 74.00, 83.60, 71.50, 79.35, 80.75, 80.16, 145695, 116.79, 2144, 66555, 45.68
ICICI500, EQ, 07-Mar-2022, 23.18, 23.18, 23.39, 22.45, 22.50, 22.48, 22.59, 164599, 37.18, 1000, 157248, 95.53
ICICIALPLV, EQ, 07-Mar-2022, 161.00, 160.70, 162.95, 156.74, 160.00, 157.90, 158.30, 77493, 122.67, 1253, 56866, 73.38
ICICIAUTO, EQ, 07-Mar-2022, 99.57, 99.60, 99.60, 94.58, 95.60, 95.73, 96.14, 99776, 95.92, 567, 51476, 51.59
ICICIB22, EQ, 07-Mar-2022, 47.06, 47.18, 47.18, 45.69, 46.74, 46.66, 46.27, 372632, 172.41, 1523, 241939, 64.93
ICICIBANK, EQ, 07-Mar-2022, 688.05, 663.50, 667.00, 642.15, 654.50, 653.75, 653.29, 27799873, 181613.14, 487777, 14914192, 53.65
ICICIBANKN, EQ, 07-Mar-2022, 342.35, 342.00, 353.30, 325.00, 329.35, 329.66, 330.24, 43141, 142.47, 1486, 27010, 62.61
ICICIBANKP, EQ, 07-Mar-2022, 172.67, 168.98, 180.04, 162.50, 166.00, 166.01, 165.97, 255992, 424.87, 1141, 131736, 51.46
ICICICONSU, EQ, 07-Mar-2022, 63.76, 64.80, 64.80, 63.26, 63.50, 63.49, 63.58, 895, 0.57, 72, 817, 91.28
ICICIFMCG, EQ, 07-Mar-2022, 351.30, 352.99, 352.99, 339.59, 340.94, 340.42, 342.92, 7154, 24.53, 501, 5685, 79.47
ICICIGI, EQ, 07-Mar-2022, 1218.30, 1219.00, 1226.20, 1192.00, 1203.40, 1205.35, 1207.22, 711060, 8584.09, 53470, 374845, 52.72
ICICIGOLD, EQ, 07-Mar-2022, 45.80, 46.32, 47.60, 46.32, 47.40, 47.41, 47.13, 1177043, 554.70, 8061, 727866, 61.84
ICICILIQ, EQ, 07-Mar-2022, 999.99, 999.02, 1004.67, 998.00, 1000.00, 999.99, 999.96, 94921, 949.17, 241, 73108, 77.02
ICICILOVOL, EQ, 07-Mar-2022, 129.28, 133.10, 133.10, 125.45, 126.30, 126.33, 126.36, 695678, 879.04, 2968, 405790, 58.33
ICICIM150, EQ, 07-Mar-2022, 104.68, 104.20, 104.60, 102.00, 103.15, 102.64, 103.22, 652969, 673.97, 1369, 306967, 47.01
ICICIMCAP, EQ, 07-Mar-2022, 96.22, 101.93, 101.93, 92.30, 92.98, 92.97, 93.62, 26969, 25.25, 751, 19866, 73.66
ICICINF100, EQ, 07-Mar-2022, 180.12, 179.59, 182.95, 173.45, 174.60, 174.54, 175.84, 49152, 86.43, 1441, 37206, 75.70
ICICINIFTY, EQ, 07-Mar-2022, 175.22, 177.44, 177.44, 170.36, 171.69, 171.33, 171.26, 717763, 1229.27, 11913, 500357, 69.71
ICICINV20, EQ, 07-Mar-2022, 92.66, 95.70, 95.70, 85.70, 93.85, 92.58, 92.06, 52749, 48.56, 3058, 31157, 59.07
ICICINXT50, EQ, 07-Mar-2022, 40.06, 41.70, 41.70, 37.01, 39.03, 38.97, 39.16, 404977, 158.59, 2587, 163558, 40.39
ICICIPHARM, EQ, 07-Mar-2022, 79.47, 79.88, 79.90, 77.30, 79.00, 78.47, 78.09, 60654, 47.37, 322, 8956, 14.77
ICICIPRULI, EQ, 07-Mar-2022, 451.90, 442.50, 456.60, 435.35, 445.90, 446.80, 445.72, 1018923, 4541.59, 25412, 414520, 40.68
ICICISENSX, EQ, 07-Mar-2022, 593.27, 594.50, 594.50, 572.95, 579.00, 578.92, 578.33, 31317, 181.12, 794, 13946, 44.53
ICICISILVE, EQ, 07-Mar-2022, 69.92, 70.80, 73.15, 70.80, 72.60, 72.65, 72.47, 1544184, 1118.99, 2588, 1350888, 87.48
ICICITECH, EQ, 07-Mar-2022, 349.26, 351.00, 356.05, 344.00, 350.00, 351.92, 350.86, 2019775, 7086.53, 2796, 1931877, 95.65
ICIL, EQ, 07-Mar-2022, 168.00, 165.00, 165.00, 155.90, 156.95, 156.55, 159.23, 365650, 582.22, 8892, 181948, 49.76
ICRA, EQ, 07-Mar-2022, 3719.95, 3787.95, 3825.80, 3622.55, 3718.00, 3693.65, 3696.59, 16418, 606.91, 1845, 11383, 69.33
IDBI, EQ, 07-Mar-2022, 42.10, 41.40, 41.65, 40.50, 40.85, 40.90, 40.92, 10348187, 4234.39, 15538, 6687872, 64.63
IDBIGOLD, EQ, 07-Mar-2022, 4730.25, 4799.30, 5010.30, 4788.45, 4930.00, 4927.55, 4923.52, 1305, 64.25, 279, 944, 72.34
IDEA, EQ, 07-Mar-2022, 10.35, 10.00, 10.15, 9.35, 9.60, 9.55, 9.74, 339965364, 33127.68, 234924, 117700377, 34.62
IDFC, EQ, 07-Mar-2022, 55.35, 54.00, 54.40, 52.10, 53.00, 53.15, 53.26, 9390981, 5001.28, 28473, 3978407, 42.36
IDFCFIRSTB, EQ, 07-Mar-2022, 40.75, 40.00, 40.35, 39.00, 40.30, 40.10, 39.66, 31831228, 12623.90, 63576, 10447111, 32.82
IDFCFIRSTB, ND, 07-Mar-2022, 5360.00, 5365.00, 5365.00, 5365.00, 5365.00, 5365.00, 5365.00, 1, 0.05, 1, 1, 100.00
IDFNIFTYET, EQ, 07-Mar-2022, 172.23, 170.00, 177.00, 161.30, 171.00, 170.88, 168.38, 6199, 10.44, 87, 3019, 48.70
IEX, EQ, 07-Mar-2022, 211.10, 206.50, 210.20, 201.50, 207.65, 207.90, 204.69, 9280816, 18996.67, 135635, 4297117, 46.30
IFBAGRO, EQ, 07-Mar-2022, 530.55, 526.80, 534.80, 513.30, 525.15, 524.15, 521.50, 12900, 67.27, 775, 6560, 50.85
IFBIND, EQ, 07-Mar-2022, 843.40, 843.40, 846.60, 800.00, 810.90, 807.25, 811.77, 17097, 138.79, 1680, 7579, 44.33
IFCI, EQ, 07-Mar-2022, 11.90, 11.65, 11.75, 11.05, 11.55, 11.50, 11.48, 3776590, 433.47, 7398, 1449156, 38.37
IFCI, NH, 07-Mar-2022, 1060.28, 1060.05, 1060.10, 1050.00, 1055.55, 1052.43, 1053.97, 1764, 18.59, 54, 1664, 94.33
IFCI, NL, 07-Mar-2022, 1042.00, 1026.00, 1026.00, 1025.00, 1025.00, 1025.00, 1025.40, 10, 0.10, 2, 10, 100.00
IFGLEXPOR, EQ, 07-Mar-2022, 264.20, 256.60, 259.85, 250.00, 253.05, 252.30, 254.09, 50253, 127.69, 1092, 36790, 73.21
IGARASHI, EQ, 07-Mar-2022, 349.35, 337.00, 340.00, 325.15, 332.30, 330.70, 334.06, 34248, 114.41, 2473, 15739, 45.96
IGL, EQ, 07-Mar-2022, 331.75, 325.00, 342.95, 321.00, 337.65, 337.65, 334.22, 4036753, 13491.80, 52234, 1672985, 41.44
IGPL, EQ, 07-Mar-2022, 659.05, 660.00, 660.00, 622.55, 629.00, 628.30, 635.81, 92469, 587.93, 6530, 23428, 25.34
IIFCL, N1, 07-Mar-2022, 1235.00, 1236.00, 1236.00, 1236.00, 1236.00, 1236.00, 1236.00, 900, 11.12, 1, 900, 100.00
IIFCL, N3, 07-Mar-2022, 1361.30, 1366.00, 1366.00, 1366.00, 1366.00, 1366.00, 1366.00, 600, 8.20, 2, 600, 100.00
IIFCL, N4, 07-Mar-2022, 1364.28, 1375.00, 1375.00, 1355.01, 1363.01, 1363.55, 1362.76, 610, 8.31, 19, 595, 97.54
IIFL, EQ, 07-Mar-2022, 291.55, 287.15, 288.75, 275.55, 281.00, 279.75, 281.85, 382240, 1077.34, 8711, 224450, 58.72
IIFL, N3, 07-Mar-2022, 1315.00, 1322.00, 1322.00, 1300.90, 1300.90, 1320.48, 1320.49, 697, 9.20, 4, 697, 100.00
IIFL, N4, 07-Mar-2022, 1011.00, 1011.98, 1011.98, 995.01, 1005.00, 1004.94, 1005.04, 2571, 25.84, 64, 2080, 80.90
IIFL, N5, 07-Mar-2022, 1010.00, 1001.00, 1010.00, 1001.00, 1010.00, 1010.00, 1005.57, 134, 1.35, 5, 84, 62.69
IIFL, N6, 07-Mar-2022, 1004.00, 1004.00, 1006.00, 1000.00, 1003.99, 1003.62, 1003.49, 775, 7.78, 29, 690, 89.03
IIFL, N7, 07-Mar-2022, 990.00, 985.00, 1045.00, 985.00, 1045.00, 1045.00, 1002.14, 35, 0.35, 2, 35, 100.00
IIFL, NA, 07-Mar-2022, 1266.35, 1249.10, 1249.10, 1248.99, 1248.99, 1248.99, 1249.05, 100, 1.25, 2, 100, 100.00
IIFL, NC, 07-Mar-2022, 995.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 1000.00, 9, 0.09, 1, 9, 100.00
IIFL, NE, 07-Mar-2022, 1014.80, 979.00, 979.00, 964.00, 965.00, 969.22, 971.65, 1233, 11.98, 50, 1174, 95.21
IIFL, NF, 07-Mar-2022, 962.64, 962.00, 962.00, 951.26, 961.99, 961.99, 959.08, 2895, 27.77, 54, 2655, 91.71
IIFL, NG, 07-Mar-2022, 951.07, 960.00, 960.00, 960.00, 960.00, 960.00, 960.00, 100, 0.96, 1, 100, 100.00
IIFL, NJ, 07-Mar-2022, 975.00, 950.10, 950.10, 950.10, 950.10, 950.10, 950.10, 40, 0.38, 2, 20, 50.00
IIFL, NL, 07-Mar-2022, 939.00, 936.00, 938.99, 924.00, 924.00, 924.00, 928.49, 3078, 28.58, 50, 2752, 89.41
IIFL, NM, 07-Mar-2022, 940.00, 960.00, 960.00, 960.00, 960.00, 960.00, 960.00, 120, 1.15, 2, 120, 100.00
IIFLSEC, EQ, 07-Mar-2022, 82.55, 79.00, 80.95, 76.75, 77.75, 77.55, 78.62, 233052, 183.22, 3620, 141238, 60.60
IIFLWAM, EQ, 07-Mar-2022, 1498.55, 1426.65, 1502.05, 1426.65, 1478.75, 1480.15, 1477.45, 55393, 818.41, 9252, 39091, 70.57
IIHFL, N4, 07-Mar-2022, 966.06, 960.01, 970.00, 960.01, 963.00, 963.00, 964.91, 21, 0.20, 3, 11, 52.38
IIHFL, N5, 07-Mar-2022, 984.00, 980.05, 990.00, 980.05, 989.99, 989.79, 982.78, 5326, 52.34, 83, 5326, 100.00
IIHFL, N8, 07-Mar-2022, 910.00, 950.00, 950.00, 856.00, 944.00, 944.00, 914.71, 17, 0.16, 3, 5, 29.41
IIHFL, N9, 07-Mar-2022, 945.00, 945.00, 945.00, 902.25, 902.25, 902.25, 930.75, 15, 0.14, 2, 15, 100.00
IIHFL, NC, 07-Mar-2022, 890.00, 895.00, 914.00, 865.50, 880.00, 879.44, 890.85, 775, 6.90, 47, 543, 70.06
IITL, EQ, 07-Mar-2022, 64.65, 66.85, 66.85, 61.65, 61.65, 61.65, 64.75, 43, 0.03, 6, 41, 95.35
IMAGICAA, EQ, 07-Mar-2022, 13.00, 12.90, 13.30, 12.45, 13.05, 12.85, 12.91, 317702, 41.03, 832, 200455, 63.10
IMFA, EQ, 07-Mar-2022, 357.50, 347.00, 362.35, 342.45, 353.00, 353.45, 352.65, 92886, 327.57, 5800, 32794, 35.31
IMPAL, EQ, 07-Mar-2022, 770.30, 760.20, 771.95, 760.00, 771.85, 771.35, 769.04, 3478, 26.75, 121, 3147, 90.48
INDBANK, EQ, 07-Mar-2022, 22.10, 22.10, 22.10, 21.00, 21.10, 21.25, 21.51, 71081, 15.29, 730, 44295, 62.32
INDHOTEL, EQ, 07-Mar-2022, 190.50, 183.40, 191.95, 180.60, 191.15, 189.65, 186.19, 6742376, 12553.62, 36188, 2195144, 32.56
INDIACEM, EQ, 07-Mar-2022, 192.65, 188.00, 189.00, 181.35, 184.80, 184.50, 185.42, 2514169, 4661.90, 19911, 486850, 19.36
INDIAGLYCO, EQ, 07-Mar-2022, 813.25, 778.10, 815.00, 778.10, 802.60, 805.05, 795.43, 101971, 811.11, 6351, 34412, 33.75
INDIAMART, EQ, 07-Mar-2022, 4406.50, 4320.00, 4320.00, 4007.90, 4066.00, 4033.80, 4138.05, 276327, 11434.56, 52912, 122777, 44.43
INDIANB, EQ, 07-Mar-2022, 142.05, 139.00, 139.00, 131.50, 133.55, 132.45, 133.74, 4454746, 5957.62, 28604, 2392644, 53.71
INDIANHUME, EQ, 07-Mar-2022, 190.75, 187.95, 191.85, 185.25, 186.50, 186.70, 187.83, 23990, 45.06, 1247, 14196, 59.17
INDIGO, EQ, 07-Mar-2022, 1724.20, 1668.00, 1668.00, 1594.15, 1608.50, 1617.00, 1619.64, 1586234, 25691.27, 91050, 491517, 30.99
INDIGOPNTS, EQ, 07-Mar-2022, 1648.10, 1610.00, 1617.85, 1486.00, 1553.05, 1520.30, 1518.81, 178382, 2709.28, 19836, 93933, 52.66
INDIGRID, IV, 07-Mar-2022, 144.46, 144.00, 145.99, 142.00, 142.10, 142.68, 143.39, 238431, 341.89, 1531, 205503, 86.19
INDIGRID, ND, 07-Mar-2022, 1035.00, 1035.00, 1035.00, 1035.00, 1035.00, 1035.00, 1035.00, 200, 2.07, 3, 200, 100.00
INDIGRID, NF, 07-Mar-2022, 1032.00, 1032.00, 1032.00, 1032.00, 1032.00, 1032.00, 1032.00, 50, 0.52, 1, 50, 100.00
INDIGRID, NJ, 07-Mar-2022, 1093.90, 1094.00, 1094.00, 1089.00, 1090.00, 1089.99, 1090.50, 3284, 35.81, 48, 3224, 98.17
INDIGRID, NL, 07-Mar-2022, 1069.99, 1048.80, 1048.80, 1048.80, 1048.80, 1048.80, 1048.80, 30, 0.31, 6, 30, 100.00
INDNIPPON, EQ, 07-Mar-2022, 435.20, 428.65, 434.00, 418.60, 429.50, 430.90, 427.44, 23545, 100.64, 1328, 8447, 35.88
INDOCO, EQ, 07-Mar-2022, 361.30, 354.00, 369.00, 350.15, 364.70, 362.65, 357.24, 73131, 261.26, 3973, 30124, 41.19
INDORAMA, EQ, 07-Mar-2022, 65.65, 64.50, 64.50, 61.65, 62.10, 62.00, 62.96, 199288, 125.47, 2010, 127900, 64.18
INDOSTAR, EQ, 07-Mar-2022, 223.15, 213.05, 221.85, 212.65, 215.00, 215.75, 215.31, 161641, 348.03, 1853, 134544, 83.24
INDOTECH, EQ, 07-Mar-2022, 224.35, 215.60, 220.00, 213.15, 213.15, 213.15, 215.17, 11192, 24.08, 237, 7896, 70.55
INDRAMEDCO, EQ, 07-Mar-2022, 63.80, 62.00, 70.50, 61.85, 64.65, 64.30, 63.73, 118345, 75.43, 1938, 56940, 48.11
INDSWFTLAB, EQ, 07-Mar-2022, 67.20, 66.95, 69.15, 63.50, 65.85, 65.35, 66.24, 103282, 68.41, 1365, 62069, 60.10
INDTERRAIN, EQ, 07-Mar-2022, 45.35, 44.80, 45.00, 41.00, 44.45, 44.05, 43.55, 140673, 61.27, 1516, 84247, 59.89
INDUSINDBK, EQ, 07-Mar-2022, 901.90, 878.00, 896.95, 825.50, 828.50, 834.40, 847.15, 6323502, 53569.52, 174057, 2565450, 40.57
INDUSTOWER, EQ, 07-Mar-2022, 208.00, 203.00, 206.25, 196.85, 199.20, 198.85, 201.44, 4251367, 8563.97, 67535, 1684224, 39.62
INEOSSTYRO, EQ, 07-Mar-2022, 1006.25, 988.00, 1003.90, 973.65, 975.00, 978.75, 986.87, 17178, 169.52, 2130, 11598, 67.52
INFIBEAM, EQ, 07-Mar-2022, 39.35, 39.35, 39.50, 38.75, 39.40, 39.30, 39.22, 4003683, 1570.16, 8143, 2697425, 67.37
INFOBEAN, EQ, 07-Mar-2022, 610.05, 605.00, 636.95, 595.05, 611.00, 613.10, 617.34, 49626, 306.36, 3509, 17807, 35.88
INFRABEES, EQ, 07-Mar-2022, 486.62, 486.25, 498.00, 481.00, 486.04, 489.36, 485.69, 2295, 11.15, 343, 1984, 86.45
INFY, EQ, 07-Mar-2022, 1723.30, 1697.00, 1751.00, 1696.00, 1740.00, 1739.85, 1734.13, 9742588, 168949.27, 317768, 6671605, 68.48
INGERRAND, EQ, 07-Mar-2022, 1361.25, 1350.00, 1355.00, 1277.35, 1307.00, 1297.60, 1307.92, 15039, 196.70, 2459, 8916, 59.29
INNOVANA, SM, 07-Mar-2022, 370.00, 388.50, 388.50, 388.50, 388.50, 388.50, 388.50, 1000, 3.89, 1, 1000, 100.00
INNOVATIVE, SM, 07-Mar-2022, 6.75, 6.75, 6.75, 6.45, 6.75, 6.75, 6.72, 48000, 3.22, 10, 39000, 81.25
INOXLEISUR, EQ, 07-Mar-2022, 407.50, 400.00, 400.00, 388.00, 392.90, 391.35, 392.81, 530439, 2083.61, 21978, 226863, 42.77
INOXWIND, EQ, 07-Mar-2022, 108.40, 107.00, 108.00, 103.20, 105.20, 104.55, 105.01, 371061, 389.66, 3648, 252255, 67.98
INSECTICID, EQ, 07-Mar-2022, 650.15, 640.00, 666.00, 624.25, 632.10, 634.30, 637.96, 12161, 77.58, 933, 7604, 62.53
INTELLECT, EQ, 07-Mar-2022, 679.00, 660.05, 686.70, 653.10, 682.25, 681.20, 674.09, 468536, 3158.36, 16761, 161721, 34.52
INTENTECH, EQ, 07-Mar-2022, 73.30, 70.40, 72.30, 69.00, 71.25, 70.40, 70.87, 95319, 67.55, 1800, 52046, 54.60
